DotSize,IntersectionID,Lat,Lon,OBJECTID,Saturday,Saturday_1_79,StopDescription,StopID,Sunday,Sunday_1_79,Weekday,Weekday_1_79,WkdBdPerSvc,WkdSvc,coordinates
37465.94,760,43.072497,-89.430856,6920,4.0,4.0,EB Univ Ave fs Grand ,2443,1.0,1.0,7.49,7.49,0,0,"[-89.43084995847211, 43.0724890596036]"
85664.3,401,43.062255,-89.420993,6921,6.51,6.51,EB Monroe ns Edgewood ,2447,9.52,9.52,17.13,17.13,0,0,"[-89.4209869615777, 43.06224706070262]"
32397.78,410,43.065869,-89.478279,6922,0.0,0.0,NB S Rosa ns Stadium ,2449,0.0,0.0,6.48,6.48,0,0,"[-89.47827294452861, 43.06586106317971]"
806559.81,916,43.073365,-89.433955,6923,11.51,11.51,EB Univ Ave ns U Bay ,2465,1.5,1.5,161.31,161.31,0,0,"[-89.43394895686862, 43.073357059110975]"
5017.45,710,43.061037,-89.438532,6924,0.0,0.0,WB Speedway ns Glenway ,2470,0.5,0.5,1.0,1.0,0,0,"[-89.43852595691234, 43.06102906180091]"
5574.94,64,43.060962,-89.454466,6925,0.0,0.0,WB Mineral Pt fs Robin ,2472,0.0,0.0,1.11,1.11,0,0,"[-89.45445995272209, 43.06095406249762]"
1186737.34,13,43.07811,-89.433141,6926,22.51,22.51,NB Highland op Waisman Ctr ,2473,32.01,32.01,237.35,237.35,0,0,"[-89.43313495622554, 43.07810205845525]"
13399.21,686,43.053237,-89.451365,6927,2.01,2.01,SB S Midvale fs Tokay ,2476,3.03,3.03,2.68,2.68,0,0,"[-89.45135895415632, 43.053229063996774]"
69822.81,744,43.068964,-89.462851,6928,0.0,0.0,EB Regent fs Eau Claire ,2477,0.0,0.0,13.96,13.96,0,0,"[-89.46284494939579, 43.068956061634374]"
5008.07,387,43.058459,-89.427473,6929,0.0,0.0,SB Commonwealth ns Monroe ,2480,0.0,0.0,1.0,1.0,0,0,"[-89.42746696095863, 43.058451061683805]"
50831.01,419,43.067982,-89.450063,6930,3.0,3.0,EB Regent ns Meadow ,2487,1.0,1.0,10.17,10.17,0,0,"[-89.45005695273883, 43.06797406168755]"
2232.75,68,43.056052,-89.468077,6931,0.0,0.0,WB Science op 535 ,2488,0.0,0.0,0.45,0.45,0,0,"[-89.46807094856686, 43.05604406411956]"
19001.87,65,43.063674,-89.456393,6932,0.0,0.0,EB S Segoe ns Richland ,2491,0.0,0.0,3.8,3.8,0,0,"[-89.45638695178317, 43.06366606265431]"
91048.95,243,43.073902,-89.436387,6933,2.0,2.0,SB N Franklin fs Univ Ave ,2494,2.0,2.0,18.21,18.21,0,0,"[-89.43638095675759, 43.07389405983018]"
2229.98,408,43.064502,-89.433867,6934,0.0,0.0,WB Speedway ns Hillcrest ,2496,0.0,0.0,0.45,0.45,0,0,"[-89.43386095746504, 43.06449406091704]"
90098.34,387,43.05811,-89.427288,6935,7.51,7.51,EB Monroe ns Commonwealth ,2499,3.51,3.51,18.02,18.02,0,0,"[-89.4272819611294, 43.05810206149723]"
94189.27,14,43.071428,-89.453113,6936,20.51,20.51,WB Hilldale Dr at Mall ,2500,13.01,13.01,18.84,18.84,0,0,"[-89.45310695221461, 43.07142006089762]"
397378.4,14,43.071195,-89.452743,6937,55.53,55.53,EB Hilldale Dr op Mall ,2501,35.01,35.01,79.48,79.48,0,0,"[-89.45273695140317, 43.07118706136942]"
27822.6,717,43.062004,-89.426115,6938,0.0,0.0,NB Commonwealth ns Leonard ,2503,0.0,0.0,5.56,5.56,0,0,"[-89.42610896115474, 43.06199606125044]"
208709.73,373,43.053042,-89.434877,6939,4.51,4.51,EB Monroe fs Glenway ,2505,0.0,0.0,41.74,41.74,0,0,"[-89.43487095878243, 43.05303406333878]"
3374.96,738,43.06838,-89.468171,6940,1.0,1.0,NB N Whitney fs Regent ,2509,0.0,0.0,0.67,0.67,0,0,"[-89.46816494723079, 43.06837206239847]"
74830.76,972,43.074648,-89.46441,6941,0.0,0.0,EB Old Middleton fs Eau Claire ,2513,0.0,0.0,14.97,14.97,0,0,"[-89.46440394798945, 43.07464006123368]"
27822.6,737,43.066937,-89.423647,6942,0.0,0.0,NB S Allen ns Rowley ,2517,0.0,0.0,5.56,5.56,0,0,"[-89.42364096074559, 43.066929060379984]"
143469.81,397,43.060799,-89.461292,6943,1.5,1.5,EB Mineral Pt ns Berwyn ,2519,3.0,3.0,28.69,28.69,0,0,"[-89.46128595003408, 43.060791062739185]"
100520.18,217,43.049676,-89.473749,6944,5.03,5.03,SB S Whitney fs Odana ,2522,9.6,9.6,20.1,20.1,0,0,"[-89.47374294754938, 43.04966806566001]"
49522.07,73,43.060679,-89.423844,6945,2.0,2.0,WB Monroe fs Leonard ,2524,4.51,4.51,9.9,9.9,0,0,"[-89.42383796159781, 43.0606710611673]"
3351.49,419,43.068215,-89.450334,6946,0.0,0.0,WB Regent fs Meadow ,2532,0.0,0.0,0.67,0.67,0,0,"[-89.45032795268321, 43.06820706105768]"
39659.36,714,43.061241,-89.478288,6947,0.0,0.0,NB S Rosa fs Mineral Pt ,2535,0.0,0.0,7.93,7.93,0,0,"[-89.4782819451206, 43.061233064038056]"
1672.48,704,43.059237,-89.442024,6948,0.0,0.0,SB Toepfer ns Euclid ,2538,0.0,0.0,0.33,0.33,0,0,"[-89.44201795555608, 43.05922906205642]"
16693.56,752,43.07068,-89.42361,6949,0.0,0.0,NB N Allen ns Chamberlain ,2559,0.0,0.0,3.34,3.34,0,0,"[-89.4236039607861, 43.070672059664496]"
508195.48,760,43.071996,-89.428227,6950,36.02,36.02,EB Univ Ave fs Highland ,2561,27.51,27.51,101.64,101.64,0,0,"[-89.42822095952239, 43.07198805934865]"
4468.66,250,43.06859,-89.452704,6951,0.0,0.0,WB Regent ns Price ,2562,0.0,0.0,0.89,0.89,0,0,"[-89.4526979516956, 43.06858206133535]"
13341.0,406,43.063625,-89.419302,6952,0.0,0.0,WB Monroe fs S Prospect ,2566,0.5,0.5,2.67,2.67,0,0,"[-89.41929596277261, 43.06361706068437]"
0.0,441,43.07476,-89.477842,6953,1.02,1.02,NB N Rosa ns Old Middleton ,2567,1.51,1.51,0.0,0.0,0,0,"[-89.47783594350585, 43.07475206137219]"
165504.43,963,43.0746,-89.433906,6954,1.5,1.5,SB U Bay ns Marshall ,2576,3.0,3.0,33.1,33.1,0,0,"[-89.43389995688334, 43.07459205973104]"
28372.93,369,43.051126,-89.441664,6955,1.0,1.0,EB Odana ns Seneca ,2593,1.0,1.0,5.67,5.67,0,0,"[-89.44165795708268, 43.05111806328534]"
473174.83,780,43.075065,-89.444016,6956,38.02,38.02,EB Univ Ave ns Shorewood ,2595,25.01,25.01,94.63,94.63,0,0,"[-89.44400995421499, 43.07505705972853]"
92963.2,677,43.049921,-89.463235,6957,7.01,7.01,EB Odana fs Wedgewood ,2597,1.0,1.0,18.59,18.59,0,0,"[-89.46322895064455, 43.04991306529463]"
133544.58,1021,43.07667,-89.469066,6958,0.0,0.0,SB Univ Row fs Univ Ave ,2600,0.0,0.0,26.71,26.71,0,0,"[-89.46905994665194, 43.07666206059417]"
12847.4,405,43.063246,-89.478289,6959,0.0,0.0,NB S Rosa ns Driftwood ,2603,0.0,0.0,2.57,2.57,0,0,"[-89.47828294477634, 43.06323806363502]"
1235109.88,77,43.072273,-89.424733,6960,94.05,94.05,EB Univ Ave fs Walnut ,2605,82.53,82.53,247.02,247.02,0,0,"[-89.42472696048017, 43.072265058986666]"
45054.35,74,43.065308,-89.416759,6961,6.01,6.01,WB Monroe fs Spooner ,2608,3.01,3.01,9.01,9.01,0,0,"[-89.41675296287389, 43.065300060255346]"
42934.31,687,43.053451,-89.455055,6962,1.0,1.0,EB Tokay ns Charles ,2615,0.0,0.0,8.59,8.59,0,0,"[-89.45504895332012, 43.05344306404186]"
101275.04,441,43.07467,-89.477656,6963,0.0,0.0,EB Old Middleton fs N Rosa ,2617,0.0,0.0,20.26,20.26,0,0,"[-89.47764994467789, 43.074662062130045]"
592276.41,85,43.078853,-89.430783,6964,22.51,22.51,WB Highland fs Marsh ,2620,14.51,14.51,118.46,118.46,0,0,"[-89.43077695743645, 43.0788450581212]"
556.45,717,43.061942,-89.426424,6965,0.0,0.0,SB Commonwealth fs Leonard ,2624,0.0,0.0,0.11,0.11,0,0,"[-89.42641796084268, 43.06193406104496]"
31778.56,67,43.05487,-89.469915,6966,0.0,0.0,EB Science at Uw Clinic ,2625,0.5,0.5,6.36,6.36,0,0,"[-89.4699089486787, 43.054862064658536]"
558.88,65,43.064041,-89.456689,6967,0.0,0.0,WB S Segoe fs Richland ,2628,0.0,0.0,0.11,0.11,0,0,"[-89.45668295091139, 43.06403306249942]"
7874.28,432,43.073268,-89.46773,6968,1.5,1.5,SB N Whitney ns Sheboygan ,2630,0.0,0.0,1.57,1.57,0,0,"[-89.46772394662507, 43.07326006168153]"
2791.5,678,43.049826,-89.451351,6969,0.0,0.0,SB S Midvale fs Odana ,2634,0.0,0.0,0.56,0.56,0,0,"[-89.45134495409899, 43.049818064181096]"
169262.92,745,43.068706,-89.454013,6970,3.5,3.5,EB Regent fs S Segoe ,2637,4.0,4.0,33.85,33.85,0,0,"[-89.45400695107627, 43.068698061628375]"
7247.43,713,43.060945,-89.451652,6971,0.0,0.0,WB Mineral Pt fs S Midvale ,2638,0.0,0.0,1.45,1.45,0,0,"[-89.45164595373079, 43.06093706254147]"
30163.45,418,43.067912,-89.475417,6972,0.0,0.0,EB Regent fs Glen ,2639,0.0,0.0,6.03,6.03,0,0,"[-89.47541094510618, 43.06790406277273]"
2225.81,915,43.065487,-89.423943,6973,0.0,0.0,SB S Allen ns Commonwealth ,2640,0.0,0.0,0.45,0.45,0,0,"[-89.4239369603423, 43.065479060257076]"
61458.58,250,43.068259,-89.452741,6974,0.5,0.5,EB Regent fs Price ,2641,2.5,2.5,12.29,12.29,0,0,"[-89.45273495234308, 43.06825106182212]"
22335.5,442,43.075423,-89.441634,6975,3.0,3.0,WB Univ Ave fs Schmitt ,2642,0.5,0.5,4.47,4.47,0,0,"[-89.4416279549382, 43.075415059462024]"
147684.77,760,43.072479,-89.428535,6976,7.0,7.0,NB Highland fs Univ Ave ,2643,2.5,2.5,29.54,29.54,0,0,"[-89.42852895816877, 43.07247105956841]"
115958.8,716,43.060773,-89.457046,6977,0.5,0.5,EB Mineral Pt fs S Segoe ,2647,1.0,1.0,23.19,23.19,0,0,"[-89.45703995139101, 43.060765063134276]"
73031.75,710,43.061081,-89.438051,6978,3.0,3.0,EB Speedway fs Glenway ,2659,2.0,2.0,14.61,14.61,0,0,"[-89.43804495684878, 43.06107306163001]"
90490.36,747,43.069362,-89.444373,6979,4.5,4.5,EB Bluff ns Palomino ,2663,1.5,1.5,18.1,18.1,0,0,"[-89.44436695406144, 43.06935406102288]"
34620.01,217,43.050544,-89.473232,6980,6.04,6.04,NB S Whitney fs Odana ,2665,5.04,5.04,6.92,6.92,0,0,"[-89.47322594810193, 43.050536065626666]"
12272.91,76,43.066034,-89.468873,6981,0.0,0.0,NB S Whitney ns Marathon ,2669,0.0,0.0,2.45,2.45,0,0,"[-89.46886694798022, 43.06602606302586]"
18422.92,715,43.060536,-89.472313,6982,1.0,1.0,SB S Whitney fs Mineral Pt ,2670,2.01,2.01,3.68,3.68,0,0,"[-89.47230694731655, 43.060528064061835]"
27317.22,973,43.06768,-89.429584,6983,0.5,0.5,WB Speedway fs Highland ,2672,1.5,1.5,5.46,5.46,0,0,"[-89.42957795929759, 43.06767206001469]"
99606.45,695,43.05597,-89.430496,6984,2.5,2.5,EB Monroe ns Pickford ,2673,2.0,2.0,19.92,19.92,0,0,"[-89.43048995986867, 43.05596206265988]"
3338.71,752,43.070966,-89.423894,6985,0.0,0.0,SB N Allen ns Chamberlain ,2678,0.0,0.0,0.67,0.67,0,0,"[-89.42388796034828, 43.070958059125694]"
5016.0,726,43.063786,-89.472032,6986,1.0,1.0,SB S Whitney fs South Hill ,2684,0.0,0.0,1.0,1.0,0,0,"[-89.4720259474665, 43.063778062852116]"
114286.32,416,43.067725,-89.416364,6987,23.04,23.04,EB Regent fs Spooner ,2691,15.02,15.02,22.86,22.86,0,0,"[-89.41635796315667, 43.067717059530366]"
51389.59,739,43.067956,-89.447619,6988,0.5,0.5,EB Regent ns N Owen ,2693,0.0,0.0,10.28,10.28,0,0,"[-89.4476129537177, 43.06794806078837]"
1099417.77,916,43.073911,-89.434584,6989,12.51,12.51,WB Univ Ave fs U Bay ,2698,16.01,16.01,219.88,219.88,0,0,"[-89.43457795626729, 43.07390305908321]"
21184.78,736,43.067994,-89.42103,6990,1.5,1.5,WB Regent ns N Prospect ,2700,2.0,2.0,4.24,4.24,0,0,"[-89.42102396169685, 43.06798605993101]"
79731.37,390,43.059302,-89.468696,6991,5.51,5.51,NB Science ns Science ,2701,1.5,1.5,15.95,15.95,0,0,"[-89.46868994827072, 43.05929406381931]"
327806.61,417,43.068056,-89.426437,6992,1.0,1.0,WB Regent ns Vista ,2702,1.5,1.5,65.56,65.56,0,0,"[-89.42643096041196, 43.06804805994753]"
0.0,392,43.060196,-89.427325,6993,0.0,0.0,SB Commonwealth ns Gregory ,2710,0.0,0.0,0.0,0.0,0,0,"[-89.42731895978402, 43.060188061006045]"
66506.54,716,43.06114,-89.457293,6994,0.0,0.0,NB S Segoe fs Mineral Pt ,2711,0.0,0.0,13.3,13.3,0,0,"[-89.4572869514734, 43.06113206299592]"
58688.63,780,43.075423,-89.443547,6995,5.0,5.0,WB Univ Ave ns Shorewood ,2714,4.5,4.5,11.74,11.74,0,0,"[-89.44354095429412, 43.07541505935684]"
374176.29,442,43.075047,-89.440979,6996,17.01,17.01,EB Univ Ave fs Schmitt ,2715,13.51,13.51,74.84,74.84,0,0,"[-89.44097295473455, 43.075039059971026]"
1525119.73,430,43.072703,-89.421178,6997,118.06,118.06,EB Univ Ave fs Forest ,2717,78.53,78.53,305.02,305.02,0,0,"[-89.421171960937, 43.072695058875645]"
6751.67,441,43.074921,-89.477595,6998,0.0,0.0,WB Old Middleton ns N Rosa ,2718,0.5,0.5,1.35,1.35,0,0,"[-89.47758894423558, 43.07491306186656]"
226784.49,39,43.070329,-89.441558,6999,9.51,9.51,EB Bluff op Les Chateaux Apt ,2725,8.0,8.0,45.36,45.36,0,0,"[-89.44155195475483, 43.07032106055456]"
44545.1,363,43.049771,-89.457756,7000,0.5,0.5,EB Odana fs Hilltop ,2729,1.0,1.0,8.91,8.91,0,0,"[-89.4577499526557, 43.049763064433925]"
1667.62,677,43.050136,-89.463421,7001,0.0,0.0,WB Odana ns Wedgewood ,2732,0.0,0.0,0.33,0.33,0,0,"[-89.46341495073251, 43.05012806539321]"
6132.44,711,43.060847,-89.447233,7002,0.0,0.0,WB Mineral Pt ns S Owen ,2734,0.0,0.0,1.23,1.23,0,0,"[-89.4472269542176, 43.06083906242199]"
91986.55,394,43.060642,-89.441494,7003,7.01,7.01,EB Mineral Pt fs Toepfer ,2737,3.01,3.01,18.4,18.4,0,0,"[-89.44148795656588, 43.06063406216009]"
1675.75,256,43.067525,-89.478576,7004,0.0,0.0,SB S Rosa fs Regent ,2738,0.0,0.0,0.34,0.34,0,0,"[-89.47856994510296, 43.06751706259099]"
277655.36,66,43.071626,-89.450903,7005,11.51,11.51,NB N Midvale fs Heather Cr ,2741,5.0,5.0,55.53,55.53,0,0,"[-89.45089695237655, 43.07161806095446]"
1117.16,428,43.071377,-89.439275,7006,2.0,2.0,WB Bluff fs Ridge ,2742,0.0,0.0,0.22,0.22,0,0,"[-89.43926895599095, 43.071369060542835]"
0.0,447,43.076174,-89.478929,7007,0.5,0.5,NB Old Middleton fs Old Sauk ,2747,0.5,0.5,0.0,0.0,0,0,"[-89.47892294310854, 43.07616606161918]"
238038.75,74,43.064475,-89.417574,7008,17.03,17.03,EB Monroe ns Harrison ,2749,7.51,7.51,47.61,47.61,0,0,"[-89.41756796298101, 43.064467059971925]"
215130.52,15,43.071616,-89.45578,7009,25.01,25.01,SB N Segoe at 518 ,2752,28.01,28.01,43.03,43.03,0,0,"[-89.45577395094315, 43.071608060787135]"
429235.75,781,43.075091,-89.446856,7010,20.51,20.51,EB Univ Ave ns N Blackhawk ,2755,14.01,14.01,85.85,85.85,0,0,"[-89.44684995276528, 43.07508306027354]"
155841.93,691,43.054869,-89.432175,7011,3.51,3.51,EB Monroe ns Chapman ,2759,3.01,3.01,31.17,31.17,0,0,"[-89.43216895940104, 43.054861062235474]"
0.0,739,43.068171,-89.447236,7012,0.0,0.0,WB Regent ns N Owen ,2762,0.0,0.0,0.0,0.0,0,0,"[-89.44722995339865, 43.068163061042924]"
746611.5,13,43.078226,-89.433511,7013,9.5,9.5,SB Highland at Waisman Ctr ,2770,13.01,13.01,149.32,149.32,0,0,"[-89.43350495692026, 43.07821805831433]"
457702.77,417,43.067824,-89.426054,7014,3.0,3.0,EB Regent fs Vista ,2773,4.01,4.01,91.54,91.54,0,0,"[-89.42604795955215, 43.0678160600134]"
84904.54,423,43.069379,-89.445953,7015,1.0,1.0,EB Bluff fs N Blackhawk ,2775,0.5,0.5,16.98,16.98,0,0,"[-89.44594695351145, 43.069371060566176]"
2223.5,217,43.050105,-89.474009,7016,0.0,0.0,WB Odana fs S Whitney ,2778,0.0,0.0,0.44,0.44,0,0,"[-89.47400294797457, 43.05009706593389]"
555.87,361,43.049888,-89.455226,7017,0.0,0.0,WB Odana fs Charles ,2786,0.0,0.0,0.11,0.11,0,0,"[-89.45521995295552, 43.04988006458209]"
79332.11,211,43.073931,-89.467718,7018,0.0,0.0,EB Old Middleton ns N Whitney ,2787,0.0,0.0,15.87,15.87,0,0,"[-89.46771194664133, 43.07392306142638]"
14000.05,17,43.076572,-89.467794,7019,0.0,0.0,WB Univ Ave fs N Whitney ,2790,0.0,0.0,2.8,2.8,0,0,"[-89.46778794699715, 43.07656406057116]"
8943.37,714,43.060677,-89.477991,7020,0.0,0.0,EB Mineral Pt fs S Rosa ,2793,0.0,0.0,1.79,1.79,0,0,"[-89.47798494495521, 43.060669063981216]"
33499.92,738,43.067735,-89.468665,7021,3.0,3.0,SB S Whitney fs Regent ,2798,3.0,3.0,6.7,6.7,0,0,"[-89.46865894786797, 43.06772706207954]"
179147.11,364,43.04991,-89.471368,7022,14.53,14.53,EB Odana ns S Segoe ,2801,3.51,3.51,35.83,35.83,0,0,"[-89.47136194825195, 43.049902065203646]"
234961.86,220,43.073321,-89.418215,7023,27.01,27.01,WB Univ Ave fs Princeton ,2806,12.5,12.5,46.99,46.99,0,0,"[-89.41820896174269, 43.073313058749136]"
167791.22,782,43.074804,-89.451399,7024,33.02,33.02,SB N Midvale fs Univ Ave ,2812,29.51,29.51,33.56,33.56,0,0,"[-89.45139295221105, 43.07479606059717]"
224539.2,1,43.074458,-89.428968,7025,8.5,8.5,SB Highland at Va Hosp ,2822,7.0,7.0,44.91,44.91,0,0,"[-89.42896195803364, 43.07445005903615]"
0.0,441,43.074786,-89.478175,7026,2.05,2.05,SB N Rosa fs Old Middleton ,2824,2.01,2.01,0.0,0.0,0,0,"[-89.47816894333309, 43.07477806145935]"
112172.62,396,43.060807,-89.465118,7027,2.5,2.5,EB Mineral Pt fs Racine ,2829,0.5,0.5,22.43,22.43,0,0,"[-89.46511194868633, 43.06079906359209]"
15577.19,691,43.055209,-89.432064,7028,0.5,0.5,WB Monroe ns Chapman ,2838,0.5,0.5,3.12,3.12,0,0,"[-89.43205795899591, 43.055201062387546]"
10054.48,745,43.069333,-89.454853,7029,0.0,0.0,WB Regent fs N Segoe ,2840,0.0,0.0,2.01,2.01,0,0,"[-89.45484695111466, 43.069325061394494]"
12365.65,779,43.074973,-89.457164,7030,0.0,0.0,SB N Segoe fs Univ Ave ,2846,0.0,0.0,2.47,2.47,0,0,"[-89.45715794980367, 43.07496506046633]"
22299.77,416,43.067958,-89.417191,7031,5.51,5.51,WB Regent fs Spooner ,2850,5.51,5.51,4.46,4.46,0,0,"[-89.41718496285382, 43.0679500592133]"
52862.95,737,43.067788,-89.423622,7032,0.0,0.0,NB S Allen ns Regent ,2855,0.0,0.0,10.57,10.57,0,0,"[-89.42361596024323, 43.06778006002816]"
8901.77,387,43.058173,-89.427621,7033,2.0,2.0,WB Monroe fs Commonwealth ,2856,2.0,2.0,1.78,1.78,0,0,"[-89.42761496066464, 43.05816506174029]"
3361.03,454,43.078245,-89.470276,7034,0.5,0.5,NB Univ Ave fs Tomahawk ,2867,0.0,0.0,0.67,0.67,0,0,"[-89.47026994552303, 43.07823706091176]"
6124.98,678,43.050148,-89.451586,7035,0.0,0.0,WB Odana fs S Midvale ,2872,0.0,0.0,1.22,1.22,0,0,"[-89.45157995460826, 43.050140063966026]"
5574.94,394,43.060418,-89.442025,7036,0.5,0.5,SB Toepfer fs Mineral Pt ,2874,1.0,1.0,1.11,1.11,0,0,"[-89.44201895546342, 43.06041006238143]"
40621.0,219,43.072184,-89.423869,7037,0.0,0.0,SB N Allen fs Univ Ave ,2880,0.0,0.0,8.12,8.12,0,0,"[-89.4238629603651, 43.07217605896589]"
63922.27,3,43.084225,-89.429092,7038,5.0,0.0,EB U Bay op Picnic Pt ,2881,2.0,0.0,12.78,0.0,0,0,"[-89.42908595699485, 43.08421705780861]"
192527.17,700,43.057071,-89.42883,7039,2.5,2.5,EB Monroe ns Knickerbocker ,2883,9.02,9.02,38.51,38.51,0,0,"[-89.42882396049403, 43.05706306178708]"
162460.5,406,43.063714,-89.418747,7040,7.51,7.51,EB Monroe fs S Prospect ,2887,7.01,7.01,32.49,32.49,0,0,"[-89.4187409621556, 43.063706060047686]"
11149.88,376,43.053811,-89.441739,7041,1.5,1.5,NB Toepfer fs Tokay ,2889,1.0,1.0,2.23,2.23,0,0,"[-89.44173295623229, 43.05380306290507]"
11707.38,708,43.060848,-89.443506,7042,0.0,0.0,WB Mineral Pt ns Westmorland ,2890,0.0,0.0,2.34,2.34,0,0,"[-89.44349995517203, 43.0608400619008]"
279492.57,808,43.0822,-89.475316,7043,23.53,23.53,SB Univ Ave fs Norman ,2892,17.5,17.5,55.9,55.9,0,0,"[-89.47530994460257, 43.08219206034772]"
1672.0,76,43.065595,-89.470169,7044,0.0,0.0,SB S Whitney at 126 ,2898,1.01,1.01,0.33,0.33,0,0,"[-89.47016294695364, 43.06558706246936]"
150523.44,737,43.067806,-89.423388,7045,16.53,16.53,EB Regent fs S Allen ,2899,14.02,14.02,30.1,30.1,0,0,"[-89.4233819609908, 43.06779806020877]"
32973.83,414,43.06731,-89.454284,7046,0.0,0.0,NB S Segoe ns Waukesha ,2901,0.0,0.0,6.59,6.59,0,0,"[-89.45427795143902, 43.06730206133866]"
4507.09,972,43.074764,-89.464842,7047,0.0,0.0,WB Old Middleton ns Eau Claire ,2902,0.0,0.0,0.9,0.9,0,0,"[-89.46483594757838, 43.074756061234574]"
13341.57,379,43.054108,-89.43373,7048,0.0,0.0,WB Monroe ns Western ,2914,0.5,0.5,2.67,2.67,0,0,"[-89.43372395933078, 43.05410006261566]"
370637.28,450,43.076794,-89.42919,7049,24.01,24.01,SB Highland fs Observatory ,2916,17.01,17.01,74.13,74.13,0,0,"[-89.42918395821088, 43.07678605870825]"
2223.5,369,43.051457,-89.439961,7050,0.5,0.5,WB Odana fs Huron ,2918,0.0,0.0,0.44,0.44,0,0,"[-89.43995495722052, 43.05144906320818]"
548223.4,220,43.073222,-89.417438,7051,50.02,50.02,EB Univ Ave fs Princeton ,2921,37.51,37.51,109.64,109.64,0,0,"[-89.41743196194096, 43.07321405897722]"
179101.53,779,43.075152,-89.45625,7052,0.0,0.0,EB Univ Ave fs N Segoe ,2923,0.0,0.0,35.82,35.82,0,0,"[-89.45624394977538, 43.07514406015393]"
73786.71,696,43.056418,-89.472755,7053,3.5,3.5,NB S Whitney fs Science ,2925,2.51,2.51,14.76,14.76,0,0,"[-89.47274894730621, 43.056410064234484]"
29547.19,704,43.059371,-89.441728,7054,1.5,1.5,NB Toepfer fs Euclid ,2937,0.0,0.0,5.91,5.91,0,0,"[-89.4417219557744, 43.05936306199072]"
0.0,3,43.084145,-89.428759,7055,0.0,0.0,WB U Bay at Picnic Pt ,2938,0.0,0.0,0.0,0.0,0,0,"[-89.42875295798713, 43.08413705742046]"
20628.9,71,43.053473,-89.469618,7056,0.5,0.5,EB Tokay ns Bluebird ,2939,1.51,1.51,4.13,4.13,0,0,"[-89.46961194837948, 43.05346506456123]"
0.0,427,43.071008,-89.478258,7057,0.0,0.0,SB N Rosa ns Marconi ,2944,0.0,0.0,0.0,0.0,0,0,"[-89.47825194407504, 43.07100006208318]"
612494.38,244,43.074573,-89.438473,7058,32.01,32.01,EB Univ Ave fs Ridge ,2945,25.51,25.51,122.5,122.5,0,0,"[-89.43846695568925, 43.074565059414255]"
6683.45,364,43.050134,-89.470578,7059,0.0,0.0,WB Odana ns S Segoe ,2946,0.0,0.0,1.34,1.34,0,0,"[-89.47057194849562, 43.05012606564973]"
26149.43,63,43.066149,-89.415475,7060,1.5,1.5,WB Monroe fs Garfield ,2948,2.5,2.5,5.23,5.23,0,0,"[-89.41546896367713, 43.066141059523936]"
40697.08,736,43.067779,-89.420845,7061,2.0,2.0,EB Regent fs S Prospect ,2949,6.51,6.51,8.14,8.14,0,0,"[-89.42083896182233, 43.06777106002014]"
37983.61,758,43.071368,-89.436436,7062,2.5,2.5,EB Kendall ns N Franklin ,2965,0.5,0.5,7.6,7.6,0,0,"[-89.43642995624535, 43.07136006013153]"
10572.59,915,43.065675,-89.423647,7063,0.0,0.0,NB S Allen fs Commonwealth ,2969,0.0,0.0,2.11,2.11,0,0,"[-89.42364096110408, 43.065667060004444]"
10564.21,401,43.062219,-89.421475,7064,0.5,0.5,WB Monroe fs Edgewood ,2970,1.5,1.5,2.11,2.11,0,0,"[-89.42146896128604, 43.06221106071494]"
69737.56,686,43.053747,-89.451649,7065,5.52,5.52,WB Tokay fs S Midvale ,2972,6.55,6.55,13.95,13.95,0,0,"[-89.45164295346243, 43.053739064174884]"
38467.1,64,43.060747,-89.454281,7066,1.5,1.5,EB Mineral Pt ns Robin ,2975,1.0,1.0,7.69,7.69,0,0,"[-89.45427495287986, 43.06073906236054]"
494663.28,787,43.076561,-89.416289,7067,12.0,0.0,WB Observatory fs Elm ,2978,6.5,0.0,98.93,10.22,0,0,"[-89.4162829618999, 43.07655305829307]"
2229.98,397,43.061005,-89.46102,7068,1.5,1.5,WB Mineral Pt ns Berwyn ,2980,0.0,0.0,0.45,0.45,0,0,"[-89.46101394999926, 43.060997063226]"
4461.34,390,43.059445,-89.469116,7069,0.0,0.0,SB Science ns Science ,2982,0.0,0.0,0.89,0.89,0,0,"[-89.4691099483889, 43.05943706408035]"
7254.86,696,43.056023,-89.473507,7070,0.51,0.51,SB S Whitney fs Science ,2984,0.5,0.5,1.45,1.45,0,0,"[-89.47350094667614, 43.056015064919876]"
574800.06,242,43.076534,-89.413067,7071,27.56,0.0,WB Observatory fs Babcock ,2996,13.51,0.0,114.96,12.13,0,0,"[-89.41306096343112, 43.07652605780534]"
11171.65,758,43.071583,-89.436621,7072,0.0,0.0,WB Kendall fs N Franklin ,2998,0.0,0.0,2.23,2.23,0,0,"[-89.43661495634065, 43.071575059909954]"
33112.7,360,43.048247,-89.344509,7073,0.0,0.0,WB Lake Pt ns Weber ,3100,0.0,0.0,6.62,6.62,0,0,"[-89.3445029854615, 43.048239058451486]"
561.23,360,43.048033,-89.344879,7074,0.0,0.0,EB Lake Pt ns Weber ,3101,0.0,0.0,0.11,0.11,0,0,"[-89.3448729857483, 43.04802505856014]"
7265.42,339,43.041557,-89.374216,7075,0.0,0.0,WB Nob Hill ns Badger ,3150,0.0,0.0,1.45,1.45,0,0,"[-89.374209978282, 43.04154906150223]"
